id_user,no_sk,id_posyandu,created_at,updated_at
207577,SK-62442457D857,42,2025-05-23 11:17:53,2025-05-23 11:17:53
233214,SK-0C81428598AD,176,2025-09-07 21:39:49,2025-09-07 21:39:49
208581,SK-C71990233B51,339,2024-09-04 04:06:53,2024-09-04 04:06:53
227094,SK-7A2D27E1F32F,210,2025-05-12 00:18:26,2025-05-12 00:18:26
249970,SK-822E3B9A8FE3,402,2026-01-23 09:32:20,2026-01-23 09:32:20
227292,SK-25CF74E5B77B,33,2026-03-16 16:56:46,2026-03-16 16:56:46
249499,SK-125F56A29B4A,404,2025-04-28 05:04:16,2025-04-28 05:04:16
247573,SK-73400D8B68AE,200,2025-06-15 21:11:05,2025-06-15 21:11:05
247543,SK-603526A4AD10,334,2025-10-10 13:58:01,2025-10-10 13:58:01
236786,SK-81FF667E077C,444,2025-09-03 15:21:01,2025-09-03 15:21:01
200588,SK-9187C3553707,97,2026-05-20 17:17:29,2026-05-20 17:17:29
222605,SK-DEA40F725BB2,51,2024-08-14 20:00:11,2024-08-14 20:00:11
233732,SK-32566DEB9D33,64,2025-12-03 02:28:54,2025-12-03 02:28:54
227709,SK-1AE7590429C8,300,2026-04-04 15:33:04,2026-04-04 15:33:04
231474,SK-A78E3105ED65,7,2025-10-01 06:51:56,2025-10-01 06:51:56
208541,SK-AB17FC3417F1,342,2025-09-03 15:16:27,2025-09-03 15:16:27
222991,SK-CC5290FD029B,16,2025-09-03 21:33:09,2025-09-03 21:33:09
240965,SK-803CD0688F29,245,2025-09-24 19:32:28,2025-09-24 19:32:28
231440,SK-ED01ABBF10C6,136,2025-09-03 23:55:12,2025-09-03 23:55:12
220614,SK-5BCC43C16ECF,244,2025-08-02 20:24:24,2025-08-02 20:24:24
204020,SK-C25C063CCB8E,75,2025-08-15 16:18:01,2025-08-15 16:18:01
214301,SK-CCF76A6491C9,465,2025-02-01 11:44:11,2025-02-01 11:44:11
210653,SK-738F7718EC02,150,2025-02-12 16:13:38,2025-02-12 16:13:38
206895,SK-19973B7B1EF9,239,2025-12-28 03:54:52,2025-12-28 03:54:52
202031,SK-4773F07AF7C2,130,2024-08-16 21:22:33,2024-08-16 21:22:33
230047,SK-0802EF25944F,458,2025-02-03 23:25:12,2025-02-03 23:25:12
226101,SK-8885933805CD,201,2025-09-15 20:28:06,2025-09-15 20:28:06
230079,SK-E505B2110C71,458,2024-06-25 04:08:33,2024-06-25 04:08:33
242600,SK-D78BCC826D12,379,2025-04-01 02:04:18,2025-04-01 02:04:18
247105,SK-EF1437729341,399,2025-08-11 00:10:08,2025-08-11 00:10:08
203067,SK-78E83A33A3E9,446,2024-12-03 08:12:38,2024-12-03 08:12:38
226389,SK-77ACD09A1D0D,98,2025-06-12 07:57:21,2025-06-12 07:57:21
226681,SK-5AC28A6BD7C4,450,2024-09-08 15:14:03,2024-09-08 15:14:03
211070,SK-221146611AC8,445,2026-05-15 07:57:56,2026-05-15 07:57:56
213869,SK-7A81CF10B04F,134,2025-01-15 08:44:29,2025-01-15 08:44:29
227773,SK-E31EC1E72E94,168,2025-07-20 08:23:42,2025-07-20 08:23:42
216510,SK-759714C1F672,64,2024-12-27 20:12:18,2024-12-27 20:12:18
231062,SK-3FA41C154AF4,422,2025-01-04 18:44:47,2025-01-04 18:44:47
228051,SK-67EBF0AB866A,10,2024-07-15 06:25:24,2024-07-15 06:25:24
245107,SK-D0688044F4F2,216,2024-10-16 12:31:15,2024-10-16 12:31:15
232399,SK-BEB13A27DA61,483,2024-09-01 21:45:39,2024-09-01 21:45:39
249650,SK-584A381B9E7A,100,2025-04-20 08:43:37,2025-04-20 08:43:37
203704,SK-CC3CFACA2476,64,2025-12-18 08:01:18,2025-12-18 08:01:18
224261,SK-B269C080AF54,300,2026-05-28 08:50:26,2026-05-28 08:50:26
246476,SK-23C38B5B67A6,244,2024-12-09 17:08:49,2024-12-09 17:08:49
201389,SK-C452686D7E0B,248,2026-04-23 03:37:27,2026-04-23 03:37:27
237505,SK-EFDD0ED30804,339,2026-05-25 15:59:09,2026-05-25 15:59:09
226421,SK-49DA0C7636CE,134,2025-09-18 05:25:13,2025-09-18 05:25:13
205167,SK-17C091C74369,357,2025-09-19 22:59:26,2025-09-19 22:59:26
200749,SK-2E6B112CA304,469,2026-04-16 22:49:12,2026-04-16 22:49:12
237369,SK-228308947C1C,247,2025-07-27 02:12:56,2025-07-27 02:12:56
248347,SK-B991EF3A0A23,87,2024-10-07 22:57:16,2024-10-07 22:57:16
238433,SK-DAEB97DFE3FF,12,2026-04-08 02:16:47,2026-04-08 02:16:47
229564,SK-AE5F188C29A1,82,2025-02-23 14:36:52,2025-02-23 14:36:52
217426,SK-B9F23F6B8F49,66,2025-03-27 02:26:58,2025-03-27 02:26:58
227575,SK-FC2CB3F26B22,483,2024-09-15 17:59:20,2024-09-15 17:59:20
246375,SK-12EA38547377,219,2024-07-03 16:33:35,2024-07-03 16:33:35
243647,SK-ED55D6C0BB3A,335,2025-09-16 07:43:40,2025-09-16 07:43:40
234987,SK-6BAD387FD458,46,2025-06-04 10:58:52,2025-06-04 10:58:52
242302,SK-50625CE286C2,198,2025-10-07 21:03:17,2025-10-07 21:03:17
222778,SK-A76DC2091604,348,2025-04-25 02:49:14,2025-04-25 02:49:14
226450,SK-A0060AAE2DD1,272,2025-11-13 14:24:14,2025-11-13 14:24:14
222261,SK-7A0DFEED9047,76,2025-03-23 18:08:49,2025-03-23 18:08:49
230896,SK-AA8C4AD01F36,106,2025-03-16 21:25:44,2025-03-16 21:25:44
233178,SK-53D31C2B45BE,68,2026-01-23 17:20:11,2026-01-23 17:20:11
221672,SK-A7754D71C5A5,71,2026-01-25 11:04:07,2026-01-25 11:04:07
241377,SK-543522C4E430,76,2025-08-11 07:01:04,2025-08-11 07:01:04
228124,SK-59905F6C23ED,410,2024-11-26 11:12:58,2024-11-26 11:12:58
203077,SK-79A86AC16C40,47,2026-04-29 01:07:46,2026-04-29 01:07:46
227833,SK-41CAFB818D92,498,2025-02-19 11:18:27,2025-02-19 11:18:27
245695,SK-42510E8794B8,264,2024-11-04 20:59:18,2024-11-04 20:59:18
201324,SK-30C33F2F17F0,453,2025-07-31 08:48:38,2025-07-31 08:48:38
220366,SK-0E13033C717B,276,2025-05-11 17:56:29,2025-05-11 17:56:29
221095,SK-430656C26800,219,2024-10-09 18:15:40,2024-10-09 18:15:40
202067,SK-6C327C48E6E4,416,2025-10-28 11:59:01,2025-10-28 11:59:01
210193,SK-8851A5CD25CD,247,2025-06-19 11:26:25,2025-06-19 11:26:25
227858,SK-878B9079385A,347,2025-05-28 08:57:54,2025-05-28 08:57:54
233442,SK-188219192CD0,69,2025-11-13 13:49:29,2025-11-13 13:49:29
219823,SK-BDA628197F46,96,2025-05-09 18:07:43,2025-05-09 18:07:43
207066,SK-9EE8610FF9EC,276,2026-05-12 05:14:02,2026-05-12 05:14:02
243544,SK-8FDF3921DAFF,168,2026-06-01 09:03:53,2026-06-01 09:03:53
242765,SK-FD36A2BCB97B,29,2026-05-31 17:02:22,2026-05-31 17:02:22
208726,SK-C3A0192EFFCA,449,2024-11-01 07:08:30,2024-11-01 07:08:30
209496,SK-8D56604CC706,449,2024-10-30 10:33:26,2024-10-30 10:33:26
211593,SK-5500E3A0E263,376,2026-04-25 12:08:46,2026-04-25 12:08:46
204313,SK-D4B4B2E36DEA,383,2026-05-24 14:52:03,2026-05-24 14:52:03
236395,SK-EACEF0D61C3A,417,2025-11-10 12:45:16,2025-11-10 12:45:16
237958,SK-891157C1A569,19,2025-05-18 02:56:02,2025-05-18 02:56:02
228578,SK-D9122F6ADA36,238,2024-10-28 16:42:38,2024-10-28 16:42:38
236163,SK-2BF73BDAD998,61,2025-03-13 21:01:39,2025-03-13 21:01:39
240861,SK-CF8BB21B07EB,234,2025-05-15 22:52:46,2025-05-15 22:52:46
246648,SK-84D7D997DCD6,65,2026-03-24 06:40:23,2026-03-24 06:40:23
231471,SK-10364EA78FDE,331,2024-12-10 06:51:21,2024-12-10 06:51:21
213028,SK-38AEF6140510,423,2025-01-22 06:09:36,2025-01-22 06:09:36
214818,SK-2F1911FF5E83,446,2024-12-26 14:12:30,2024-12-26 14:12:30
244593,SK-C3A70BC03580,17,2025-06-11 10:52:36,2025-06-11 10:52:36
234941,SK-62BEE72CC410,215,2025-09-04 14:05:41,2025-09-04 14:05:41
204366,SK-09A9F5E3E916,103,2025-12-27 07:35:10,2025-12-27 07:35:10
209942,SK-05E827F7FB92,499,2025-09-21 04:45:00,2025-09-21 04:45:00
228228,SK-ED273648EA3B,207,2026-05-13 05:16:52,2026-05-13 05:16:52
246630,SK-A9D255DD8716,450,2025-02-06 01:45:21,2025-02-06 01:45:21
223597,SK-BAA70D6B0494,348,2024-09-05 07:00:21,2024-09-05 07:00:21
201512,SK-A30A4C08DED0,419,2024-07-30 11:44:05,2024-07-30 11:44:05
203220,SK-0812B3A73951,106,2025-12-06 18:24:53,2025-12-06 18:24:53
229557,SK-38A37113FD4A,327,2026-02-24 17:06:35,2026-02-24 17:06:35
215812,SK-4567FF1C0209,281,2025-12-19 15:10:13,2025-12-19 15:10:13
241620,SK-4B74303020B9,104,2025-11-14 05:15:24,2025-11-14 05:15:24
245070,SK-5A1F8CDDABB5,169,2025-11-30 17:45:45,2025-11-30 17:45:45
228165,SK-9EE2E882D738,37,2026-06-09 22:49:15,2026-06-09 22:49:15
217534,SK-11D93A09AA47,173,2026-01-30 12:12:27,2026-01-30 12:12:27
234661,SK-752A7A9FBC6D,168,2026-02-24 04:34:24,2026-02-24 04:34:24
204908,SK-8F509AF8FA20,177,2024-08-01 04:40:12,2024-08-01 04:40:12
249723,SK-22C3C4BEC528,482,2024-06-29 16:46:53,2024-06-29 16:46:53
209972,SK-8650647813EA,358,2024-08-30 13:45:35,2024-08-30 13:45:35
225964,SK-999807BB7950,24,2026-04-11 20:24:08,2026-04-11 20:24:08
241677,SK-6413B7935B77,222,2025-12-14 00:22:04,2025-12-14 00:22:04
209827,SK-60C34FAC0DFD,53,2026-01-03 08:47:22,2026-01-03 08:47:22
244948,SK-75A6519E8D99,166,2025-09-23 03:02:36,2025-09-23 03:02:36
242256,SK-B6C71F05E26D,435,2024-11-30 08:09:39,2024-11-30 08:09:39
223588,SK-BB16A521E299,203,2024-12-09 09:54:57,2024-12-09 09:54:57
231922,SK-A99E77684EE2,191,2024-12-11 09:16:32,2024-12-11 09:16:32
225379,SK-A8975546BF12,137,2025-03-27 11:17:17,2025-03-27 11:17:17
235507,SK-F30BA141B7FE,150,2026-04-05 22:35:38,2026-04-05 22:35:38
237812,SK-90DBCADAE303,11,2024-07-19 19:51:41,2024-07-19 19:51:41
217211,SK-A7135D02818C,465,2025-11-08 12:14:18,2025-11-08 12:14:18
239942,SK-1E0EC50F1B26,447,2024-08-06 04:12:41,2024-08-06 04:12:41
200257,SK-04EB8C96C4F4,308,2025-03-04 09:29:02,2025-03-04 09:29:02
204500,SK-5F0A41EB2C17,175,2026-03-06 20:47:27,2026-03-06 20:47:27
220387,SK-8043D931A502,65,2024-06-10 08:59:44,2024-06-10 08:59:44
202185,SK-01012C59916D,417,2024-12-05 13:25:42,2024-12-05 13:25:42
234009,SK-AA09F24908F4,111,2025-05-21 09:17:44,2025-05-21 09:17:44
237218,SK-B7EBB0B3C945,51,2024-11-09 06:10:47,2024-11-09 06:10:47
237325,SK-9BA8368B8F0E,143,2024-06-25 09:38:09,2024-06-25 09:38:09
207076,SK-1FF666936D59,196,2025-08-22 11:06:56,2025-08-22 11:06:56
203977,SK-139CA04EB7B8,364,2025-09-14 09:05:51,2025-09-14 09:05:51
205979,SK-67C250282CB8,425,2025-03-08 10:40:23,2025-03-08 10:40:23
245405,SK-989A432B94AC,325,2025-04-10 17:44:10,2025-04-10 17:44:10
232881,SK-319DF21E0AB6,435,2024-12-07 09:24:24,2024-12-07 09:24:24
229147,SK-B7CA6A1F3D3D,441,2025-09-14 10:11:39,2025-09-14 10:11:39
232710,SK-8F93DC1879F0,367,2026-02-01 21:05:02,2026-02-01 21:05:02
247044,SK-AE3CBF996420,1,2025-08-20 17:26:44,2025-08-20 17:26:44
234946,SK-17E74B70774F,254,2025-02-18 08:08:32,2025-02-18 08:08:32
237294,SK-0E47A37B39A2,152,2025-07-03 18:07:20,2025-07-03 18:07:20
202035,SK-C70000EA1756,92,2026-01-18 22:22:52,2026-01-18 22:22:52
200254,SK-333023B74634,136,2025-09-28 19:53:37,2025-09-28 19:53:37
221134,SK-6DE0393B9729,328,2026-04-07 16:04:28,2026-04-07 16:04:28
216250,SK-C41CB11FD004,132,2026-05-21 06:23:17,2026-05-21 06:23:17
241626,SK-5E12169B681C,101,2025-08-17 12:03:23,2025-08-17 12:03:23
223509,SK-8B93D8E465F9,270,2025-12-28 06:58:40,2025-12-28 06:58:40
222441,SK-13B9B918C1AC,125,2025-12-01 06:08:03,2025-12-01 06:08:03
210841,SK-170C0740FCAD,93,2024-12-10 10:06:40,2024-12-10 10:06:40
229727,SK-A2131071A9C3,471,2025-07-31 03:14:00,2025-07-31 03:14:00
202290,SK-34B39A06F57D,430,2024-10-15 03:15:22,2024-10-15 03:15:22
232843,SK-70CB8B5E025C,321,2024-10-10 09:48:58,2024-10-10 09:48:58
237831,SK-A4D66C83964B,446,2024-09-07 19:54:23,2024-09-07 19:54:23
222957,SK-F2BC4351837B,70,2024-11-16 23:28:54,2024-11-16 23:28:54
243515,SK-CD2575A7ADC6,83,2024-12-06 18:26:36,2024-12-06 18:26:36
202052,SK-C564A0ECEF25,223,2025-11-16 03:07:19,2025-11-16 03:07:19
237010,SK-04C040982591,492,2025-03-03 16:40:21,2025-03-03 16:40:21
227092,SK-B129D639F2A6,355,2026-04-21 15:43:50,2026-04-21 15:43:50
236764,SK-E81AFE227F1E,223,2026-03-20 18:59:40,2026-03-20 18:59:40
201747,SK-1FA81B42AA93,56,2025-06-30 20:43:50,2025-06-30 20:43:50
240356,SK-0C440940322F,343,2026-05-02 15:12:52,2026-05-02 15:12:52
237791,SK-BB651FAF29EB,499,2024-07-17 01:52:38,2024-07-17 01:52:38
205345,SK-781A7785DF8F,84,2025-10-21 00:24:17,2025-10-21 00:24:17
234350,SK-D2712908CE2A,238,2025-01-22 12:56:56,2025-01-22 12:56:56
230794,SK-5C4EB6DD8B70,285,2024-10-09 03:00:59,2024-10-09 03:00:59
237005,SK-7A5371A21F51,97,2024-08-17 06:22:57,2024-08-17 06:22:57
207856,SK-73413CC453F1,364,2025-12-19 01:39:17,2025-12-19 01:39:17
243723,SK-DFCE963FB5CB,48,2026-03-11 04:17:45,2026-03-11 04:17:45
203214,SK-1C769EF7FF41,129,2024-12-15 13:44:58,2024-12-15 13:44:58
200454,SK-FE09EE44EFF2,357,2025-08-28 05:02:38,2025-08-28 05:02:38
231899,SK-6B15A97EC839,250,2024-09-07 22:06:15,2024-09-07 22:06:15
229258,SK-159E82A2ACF4,301,2025-06-20 14:50:05,2025-06-20 14:50:05
235529,SK-7DA2AE5C39E5,252,2024-12-25 03:41:49,2024-12-25 03:41:49
225891,SK-BDFA0F47905A,48,2026-01-07 05:32:31,2026-01-07 05:32:31
225612,SK-C61E70439CB9,35,2025-06-10 14:01:57,2025-06-10 14:01:57
222914,SK-F5137336A29D,71,2025-07-13 10:30:47,2025-07-13 10:30:47
201437,SK-B9FF4F076AC5,314,2024-07-03 16:02:30,2024-07-03 16:02:30
229667,SK-23CC5118F451,76,2026-04-21 14:33:06,2026-04-21 14:33:06
238664,SK-415055BB6352,224,2025-06-16 22:06:39,2025-06-16 22:06:39
230897,SK-7026E17851F1,481,2026-01-14 02:44:41,2026-01-14 02:44:41
232361,SK-DEFF079A0D35,347,2025-05-12 20:11:53,2025-05-12 20:11:53
203791,SK-54298D049083,403,2026-01-28 19:53:31,2026-01-28 19:53:31
202119,SK-1FDCD500ADCF,141,2026-04-30 15:17:50,2026-04-30 15:17:50
224596,SK-7A351FB8ED95,464,2024-11-13 09:48:15,2024-11-13 09:48:15
237103,SK-816C0A92A6F4,66,2024-06-18 21:58:05,2024-06-18 21:58:05
213995,SK-02B4C1144A4D,369,2025-10-23 12:23:21,2025-10-23 12:23:21
233804,SK-515AD494987E,141,2025-06-11 13:49:59,2025-06-11 13:49:59
246183,SK-44AD347AEC1F,63,2025-05-29 12:00:25,2025-05-29 12:00:25
234139,SK-3FE611FC1F1F,111,2026-01-17 20:11:06,2026-01-17 20:11:06
233460,SK-581A9E5B96D7,202,2024-09-06 01:37:11,2024-09-06 01:37:11
231363,SK-A6A7B0DCBDA7,230,2024-12-22 19:39:21,2024-12-22 19:39:21
200253,SK-0DEC18F237D9,396,2026-03-26 21:36:37,2026-03-26 21:36:37
231727,SK-18910FE7EA16,369,2025-03-27 18:11:16,2025-03-27 18:11:16
204385,SK-4B50D593578F,102,2024-07-22 11:24:22,2024-07-22 11:24:22
201441,SK-147FB4323100,337,2024-10-17 07:37:30,2024-10-17 07:37:30
202344,SK-EEAFC88E243F,208,2025-04-24 03:28:08,2025-04-24 03:28:08
228947,SK-53D41A351C2A,99,2024-06-28 15:26:36,2024-06-28 15:26:36
239030,SK-5F93370941DB,366,2025-05-29 02:00:15,2025-05-29 02:00:15
234675,SK-F89441B1DB86,477,2024-09-28 15:58:35,2024-09-28 15:58:35
210404,SK-64D9D74ABEE4,364,2025-12-20 20:26:30,2025-12-20 20:26:30
242334,SK-005958470E3F,392,2024-10-13 10:49:04,2024-10-13 10:49:04
216585,SK-3036B6677973,51,2025-01-20 18:58:11,2025-01-20 18:58:11
216984,SK-D811D07C60CC,261,2024-10-07 22:41:05,2024-10-07 22:41:05
229460,SK-41D7FBD71CC8,35,2025-06-13 14:06:39,2025-06-13 14:06:39
246232,SK-D1F5F8D27A0E,10,2025-05-12 22:04:58,2025-05-12 22:04:58
219055,SK-993209E37BD1,446,2026-04-29 21:21:14,2026-04-29 21:21:14
243852,SK-02832427E7BE,349,2025-05-12 16:43:17,2025-05-12 16:43:17
225853,SK-F5BA480D4735,277,2026-03-13 22:31:12,2026-03-13 22:31:12
200682,SK-CA0AB8EB562A,74,2025-08-08 04:47:20,2025-08-08 04:47:20
239104,SK-1ADB81CD71C2,53,2026-05-12 20:49:06,2026-05-12 20:49:06
212385,SK-52582FF0F607,331,2024-11-16 19:56:04,2024-11-16 19:56:04
215676,SK-F5CED514EFB4,154,2024-12-27 01:09:30,2024-12-27 01:09:30
236298,SK-83147FAEF16B,340,2024-08-04 08:56:20,2024-08-04 08:56:20
235353,SK-8ED95CDC3830,292,2025-09-13 16:31:07,2025-09-13 16:31:07
210291,SK-E1504D5A077D,28,2025-12-11 04:09:46,2025-12-11 04:09:46
217213,SK-0C26B4BB2EF6,415,2024-09-23 01:32:27,2024-09-23 01:32:27
232805,SK-E9F5EB91F9D4,115,2024-09-13 23:20:12,2024-09-13 23:20:12
234670,SK-5CBCFC20CF28,225,2025-11-07 08:27:58,2025-11-07 08:27:58
248782,SK-6D88E9266D97,490,2024-09-21 09:55:12,2024-09-21 09:55:12
207067,SK-471246BB82E7,324,2026-02-10 03:20:51,2026-02-10 03:20:51
246196,SK-30382F9FB651,196,2024-09-10 16:08:18,2024-09-10 16:08:18
207111,SK-2FB8CC7C98D0,272,2025-05-28 01:07:12,2025-05-28 01:07:12
207195,SK-AC18115A5471,64,2025-03-22 01:14:08,2025-03-22 01:14:08
219711,SK-0B0DCBBDD869,390,2025-09-28 15:22:45,2025-09-28 15:22:45
233260,SK-96C344111FD7,347,2025-02-09 23:13:19,2025-02-09 23:13:19
200384,SK-9D5F83724BDE,39,2026-05-09 14:47:56,2026-05-09 14:47:56
209604,SK-F5B3DE97B288,275,2025-06-25 02:46:28,2025-06-25 02:46:28
238678,SK-D359D1B56A02,170,2026-05-26 07:03:13,2026-05-26 07:03:13
214131,SK-F8439046CA84,251,2025-10-14 18:22:42,2025-10-14 18:22:42
233093,SK-F5FF5E3870F3,321,2025-02-26 13:32:20,2025-02-26 13:32:20
238905,SK-28543A831158,281,2025-01-17 23:25:39,2025-01-17 23:25:39
202182,SK-DA558CD10C0E,327,2025-04-13 00:40:13,2025-04-13 00:40:13
249587,SK-97EFAF077AF4,438,2025-02-24 09:10:17,2025-02-24 09:10:17
246307,SK-4996A1F9AA8F,283,2025-09-02 17:10:31,2025-09-02 17:10:31
236763,SK-30815369F42C,199,2024-08-24 23:37:00,2024-08-24 23:37:00
221750,SK-BBDB6E520B26,347,2025-04-26 01:20:07,2025-04-26 01:20:07
225605,SK-B90AFEC6CD67,378,2025-01-09 18:02:43,2025-01-09 18:02:43
202718,SK-D9A4B4EF1BBF,198,2026-03-29 12:31:37,2026-03-29 12:31:37
241486,SK-B08F72097152,330,2024-11-08 08:12:47,2024-11-08 08:12:47
228487,SK-AF150889B556,31,2024-11-24 04:23:29,2024-11-24 04:23:29
232970,SK-EF714FC68157,324,2025-03-11 13:59:17,2025-03-11 13:59:17
232342,SK-F89D5A909E39,273,2026-01-01 17:24:07,2026-01-01 17:24:07
202383,SK-0C525720775D,94,2025-03-31 20:16:35,2025-03-31 20:16:35
202556,SK-EA1F76DA2EF1,79,2026-04-24 18:25:31,2026-04-24 18:25:31
229507,SK-F9C3FD4F23AD,303,2025-06-15 12:10:59,2025-06-15 12:10:59
222033,SK-31E1D455EA87,389,2025-02-18 06:56:07,2025-02-18 06:56:07
238218,SK-4EA991E08A96,384,2024-09-17 07:43:13,2024-09-17 07:43:13
229185,SK-BE1BA5836242,352,2024-10-09 00:07:59,2024-10-09 00:07:59
230491,SK-D2F68FF4A663,139,2025-05-20 13:26:49,2025-05-20 13:26:49
225708,SK-D92CB9E14221,183,2025-01-24 16:52:48,2025-01-24 16:52:48
219857,SK-298DF90A0AA9,149,2025-10-08 06:52:21,2025-10-08 06:52:21
232924,SK-803AC58601DB,81,2026-01-06 10:24:25,2026-01-06 10:24:25
236405,SK-CF0C845E54C9,236,2025-06-01 06:57:23,2025-06-01 06:57:23
245315,SK-768C83DEEE97,52,2025-05-15 13:27:59,2025-05-15 13:27:59
247384,SK-7D0FE5BEEEE1,303,2025-11-14 11:45:33,2025-11-14 11:45:33
233895,SK-1BD3E1F74C11,319,2025-09-15 05:21:44,2025-09-15 05:21:44
202138,SK-58A357E6693E,47,2024-12-23 13:49:50,2024-12-23 13:49:50
238853,SK-2B044310AE02,82,2025-05-08 04:15:56,2025-05-08 04:15:56
239023,SK-89D0F7DA6B61,127,2024-10-30 08:36:28,2024-10-30 08:36:28
242631,SK-230F483915A9,310,2024-10-05 05:05:48,2024-10-05 05:05:48
227656,SK-D8230690AFDD,296,2024-10-27 17:06:15,2024-10-27 17:06:15
223666,SK-83941838580E,184,2024-10-03 05:13:14,2024-10-03 05:13:14
212046,SK-ED4182D46E34,210,2024-09-14 22:40:03,2024-09-14 22:40:03
227888,SK-F3A994C036F5,472,2025-11-18 01:29:53,2025-11-18 01:29:53
228826,SK-D5C2B5BE0605,290,2026-06-04 09:48:12,2026-06-04 09:48:12
239913,SK-E9539735E3D2,427,2026-03-12 09:52:53,2026-03-12 09:52:53
243713,SK-9C12BF74167A,434,2025-10-15 19:03:41,2025-10-15 19:03:41
231854,SK-59D4CB8AFBAA,309,2026-03-17 21:31:52,2026-03-17 21:31:52
212005,SK-A8D9AE0FE1C7,301,2025-09-25 00:23:08,2025-09-25 00:23:08
205873,SK-66F996696AF0,491,2025-02-11 05:58:51,2025-02-11 05:58:51
226637,SK-3086D4A44466,334,2025-05-09 12:48:36,2025-05-09 12:48:36
207616,SK-1AA3A850B159,100,2026-01-01 06:21:51,2026-01-01 06:21:51
214129,SK-9FDB6EACBC61,268,2024-07-31 04:50:27,2024-07-31 04:50:27
223553,SK-60513391F869,331,2025-03-03 04:48:54,2025-03-03 04:48:54
210997,SK-30BBB13585A3,420,2026-02-10 18:00:13,2026-02-10 18:00:13
212885,SK-CF369CBEBBF2,153,2025-04-15 06:08:11,2025-04-15 06:08:11
249445,SK-24A3587D8B0D,325,2025-10-23 04:26:58,2025-10-23 04:26:58
204975,SK-171D7A2A14E8,156,2025-10-06 12:43:51,2025-10-06 12:43:51
238374,SK-9950E1480C25,265,2024-10-08 20:39:06,2024-10-08 20:39:06
244774,SK-B1C56FE3B300,347,2025-12-10 07:42:29,2025-12-10 07:42:29
206381,SK-45AAF1F59BCB,313,2025-02-25 03:15:05,2025-02-25 03:15:05
227088,SK-E1F5B9008182,353,2025-11-09 13:25:27,2025-11-09 13:25:27
213856,SK-8FB36B54A4C7,30,2026-04-09 06:54:36,2026-04-09 06:54:36
212120,SK-B152C9425D07,240,2025-03-12 14:33:35,2025-03-12 14:33:35
200116,SK-B4EF6790F404,33,2026-03-13 12:26:59,2026-03-13 12:26:59
232694,SK-E1895D8C7A5E,237,2025-07-03 19:10:52,2025-07-03 19:10:52
247287,SK-3F5513F56709,88,2024-06-14 00:07:35,2024-06-14 00:07:35
203081,SK-628027E962C2,301,2024-09-29 12:50:08,2024-09-29 12:50:08
235870,SK-88308B99BF81,228,2025-11-13 03:00:29,2025-11-13 03:00:29
242014,SK-269C9653531A,269,2025-12-09 18:14:07,2025-12-09 18:14:07
239694,SK-0939F307E399,101,2025-11-11 16:16:26,2025-11-11 16:16:26
200712,SK-20F870D2B193,276,2025-09-03 14:35:57,2025-09-03 14:35:57
222599,SK-3DCD88F7623B,160,2025-11-11 20:39:46,2025-11-11 20:39:46
205815,SK-929C9687D681,161,2026-01-20 06:19:58,2026-01-20 06:19:58
229377,SK-A7AFD8786D3F,24,2025-11-05 18:41:51,2025-11-05 18:41:51
248689,SK-96E2B854BD3B,179,2025-09-08 16:00:31,2025-09-08 16:00:31
222915,SK-609C5C48F261,312,2025-08-14 18:51:19,2025-08-14 18:51:19
219554,SK-2251F38AD3F1,304,2025-06-20 14:45:00,2025-06-20 14:45:00
241491,SK-7BFDDA851F5F,340,2024-12-18 17:50:19,2024-12-18 17:50:19
203042,SK-C437AE42BA90,300,2025-11-22 16:18:03,2025-11-22 16:18:03
217045,SK-E21F0E586C8F,203,2025-05-16 10:54:13,2025-05-16 10:54:13
243186,SK-7F6BA285C42D,203,2026-04-27 09:50:57,2026-04-27 09:50:57
210930,SK-17519564DA36,469,2025-03-14 05:34:47,2025-03-14 05:34:47
220711,SK-21438E1139AA,201,2026-04-28 00:15:11,2026-04-28 00:15:11
238843,SK-66B02FC3674A,194,2025-03-07 06:38:52,2025-03-07 06:38:52
219950,SK-8F33C98BEAE0,350,2024-07-23 22:57:45,2024-07-23 22:57:45
208544,SK-38C06D5A80CD,413,2025-10-25 13:06:43,2025-10-25 13:06:43
233180,SK-96F021AF28ED,465,2024-11-11 00:38:33,2024-11-11 00:38:33
234969,SK-82705FFB295B,420,2026-04-28 06:49:17,2026-04-28 06:49:17
215218,SK-458814DB3985,184,2025-08-09 13:18:11,2025-08-09 13:18:11
218625,SK-A3BC954AAE0B,433,2026-02-28 05:47:24,2026-02-28 05:47:24
223121,SK-E48140EEC8EF,44,2025-09-04 12:19:29,2025-09-04 12:19:29
236121,SK-728359047D8A,484,2025-10-10 23:09:05,2025-10-10 23:09:05
218538,SK-9775FBAF8F1D,255,2025-01-12 03:11:08,2025-01-12 03:11:08
209973,SK-0FAD2A8053FB,444,2026-05-31 21:47:15,2026-05-31 21:47:15
201534,SK-889B56E7CEE3,360,2025-08-13 14:56:11,2025-08-13 14:56:11
209205,SK-E24EACED20D6,49,2025-08-14 01:12:30,2025-08-14 01:12:30
214744,SK-19014235644E,316,2026-03-28 16:25:26,2026-03-28 16:25:26
217598,SK-CF4F18E70995,109,2025-12-11 17:01:25,2025-12-11 17:01:25
232014,SK-D0961EC2899D,171,2025-09-16 03:40:38,2025-09-16 03:40:38
